species.i.	n.gps	CHELSA_bio10_1	CHELSA_bio10_2	CHELSA_bio10_3	CHELSA_bio10_4	CHELSA_bio10_5	CHELSA_bio10_6	CHELSA_bio10_7	CHELSA_bio10_8	CHELSA_bio10_9	CHELSA_bio10_10	CHELSA_bio10_11	CHELSA_bio10_12	CHELSA_bio10_13	CHELSA_bio10_14	CHELSA_bio10_15	CHELSA_bio10_16	CHELSA_bio10_17	CHELSA_bio10_18	CHELSA_bio10_19	CHELSA_bio10_1SD	CHELSA_bio10_2SD	CHELSA_bio10_3SD	CHELSA_bio10_4SD	CHELSA_bio10_5SD	CHELSA_bio10_6SD	CHELSA_bio10_7SD	CHELSA_bio10_8SD	CHELSA_bio10_9SD	CHELSA_bio10_10SD	CHELSA_bio10_11SD	CHELSA_bio10_12SD	CHELSA_bio10_13SD	CHELSA_bio10_14SD	CHELSA_bio10_15SD	CHELSA_bio10_16SD	CHELSA_bio10_17SD	CHELSA_bio10_18SD	CHELSA_bio10_19SD	area	max_lat	min_lat	abs_max_lat	abs_min_lat	length_lat	median_lon	median_lat
Andrena asteris	28	139.714285714286	83.1785714285714	256.25	8365.75	305.035714285714	-19.6071428571429	323.964285714286	251.821428571429	27.0714285714286	251.821428571429	26.9285714285714	1029.35714285714	109.571428571429	68.6428571428571	13.9285714285714	319.607142857143	211.071428571429	319.607142857143	224.071428571429	0.809990528391941	3.09184796028586	5.79031758868007	65.693804319174	2.21914469438186	2.68520342996903	4.81111477693324	0.722832465019919	1.69811598060848	0.722832465019919	1.65391950694396	32.5590225143499	4.4257543523451	3.02108989058322	0.377964473009227	11.3082706072584	9.94029797388005	11.3082706072584	7.70246988491628	0.244348054999997	39.0247	38.5011	39.0247	38.5011	0.523600000000002	-76.6897	38.8745
Andrena asteroides	13	139.076923076923	81.1538461538462	252.076923076923	8341.61538461538	302.846153846154	-18.5384615384615	321.538461538462	251.307692307692	27.3846153846154	251.307692307692	27.0769230769231	1030.84615384615	108.538461538462	69.5384615384615	13.2307692307692	317.615384615385	214.307692307692	317.615384615385	227.153846153846	1.65637850251376	8.84916336766885	19.2460452148034	175.06833830514	7.76580274715321	6.61583182745985	14.1162753858527	1.60128153805087	3.50091563114712	1.60128153805087	3.32820117735137	36.6306933091321	6.18621295860648	5.10906685242659	0.926808695996298	14.8690868445155	15.304599610273	14.8690868445155	10.968486327096	0.657353339649994	39.0308	38.4204	39.0308	38.4204	0.610399999999998	-76.9195	38.8993
Andrena atlantica	21	139.047619047619	75.9047619047619	239.619047619048	8248.52380952381	298.190476190476	-15.1904761904762	313.238095238095	250.619047619048	52.1904761904762	250.619047619048	28.2380952380952	1081.80952380952	114	75.1904761904762	12.5238095238095	331.47619047619	230.428571428571	331.47619047619	240	2.65473521233645	14.9996825363231	34.2527023612389	298.820785596922	13.5779933996856	11.2544171222638	24.2526385407954	2.71064919301983	47.8921904360398	2.71064919301983	5.70004177094135	60.583511822623	7.70064932327138	5.52828226141762	0.749603069567329	19.2966811851651	16.1014639973247	19.2966811851651	13.7549990912395	0.890328955000007	39.2501	38.2509	39.2501	38.2509	0.999200000000002	-76.5175	39.0069
Andrena banksi	190	139.094736842105	80.9842105263158	251.052631578947	8344.98421052632	302.673684210526	-18.6526315789474	321.384210526316	251.326315789474	37.4473684210526	251.326315789474	26.6578947368421	1058.4	110.615789473684	72	12.7684210526316	323.226315789474	222.152631578947	323.226315789474	233.557894736842	3.1102278254412	8.68342477226296	19.5812611107902	198.641962784813	7.56480587603392	7.77496786573959	14.3885890693	2.31828300477434	31.6740153281267	2.31828300477434	5.26582430368947	56.3069629271023	7.39116898758669	5.05629682338147	0.907961628666741	20.3255603697461	15.5873666258658	20.3255603697461	14.8200606139994	2.495631705	39.6203	38.1327	39.6203	38.1327	1.4876	-76.7949	39.02105
Andrena barbara	644	137.315132605304	82.8205928237129	254.145085803432	8403.94071762871	303.088923556942	-22.1170046801872	324.96255850234	248.636505460218	34.0109204368175	250.004680187207	24.0748829953198	1060.78003120125	108.834633385335	71.8096723868955	12.6287051482059	319.858034321373	222.00624024961	319.522620904836	233.00624024961	4.32296614276018	4.38505419271083	8.90694137845247	125.793070079831	4.35314745278745	6.34283856124689	7.74264786386659	9.25711768149842	29.8630970942018	3.53088736178634	5.49806864047285	93.8680255764656	9.55563243089887	8.29220078138197	1.43811499087837	26.6845016208861	24.5807970985166	26.7664646175046	20.562935977103	2.802752165	39.6953	38.128	39.6953	38.128	1.5673	-76.6781	38.9767
Andrena barbilabris	7	136.833333333333	84	256.666666666667	8431.66666666667	304	-23.5	327.333333333333	249.666666666667	23.3333333333333	249.666666666667	23.3333333333333	1078.33333333333	111.666666666667	71.8333333333333	13	326.666666666667	220.833333333333	326.666666666667	237.5	2.40138848724372	0	0.816496580927726	32.8308797729617	1.54919333848297	2.25831795812724	1.03279555898864	1.75119007154183	2.58198889747161	1.75119007154183	2.58198889747161	86.4746591011879	10.5198225587063	5.67156650905785	1.54919333848297	29.2141518217912	17.1745936390549	29.2141518217912	19.2743352673964	0.135540184850002	39.2678	38.893857	39.2678	38.893857	0.373943000000004	-76.8143	39.0162
Andrena bisalicis	42	140.142857142857	80.8333333333333	250.595238095238	8321	303.095238095238	-17.5952380952381	320.547619047619	251.642857142857	36.2380952380952	251.642857142857	28.0952380952381	1029.61904761905	109.97619047619	69.6428571428571	13.8571428571429	320.142857142857	213.595238095238	320.142857142857	225.97619047619	1.35379193868202	9.45829527946215	19.9390039673556	207.368177345536	7.93205759855575	7.86799482872573	15.6722566447573	0.905846284580998	29.3272615403164	0.905846284580998	4.17197107191011	44.1687188618836	5.89124234377418	4.01109089578085	0.646620806113564	15.6245139297218	12.7222860421015	15.6245139297218	12.6866322872582	0.856727249999992	39.0539	38.128	39.0539	38.128	0.925899999999999	-76.678	38.8997
Andrena braccata	1	142	40	156	7507	268	13	254	247	200	247	42	1053	109	79	10	310	242	310	253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.1616	38.1616	38.1616	38.1616	0	-75.1704	38.1616
Andrena bradleyi	19	137.947368421053	83.1578947368421	256.263157894737	8373	303.368421052632	-21	324.263157894737	241.473684210526	38.7368421052632	250.315789473684	25.1578947368421	1058.10526315789	110.736842105263	71.5263157894737	13	322.473684210526	219.578947368421	321.526315789474	233.473684210526	4.66039679057632	2.73380398173064	4.10747428832364	131.394232919274	3.57787221552745	6.43773597194266	6.49651278476177	29.8056080126853	34.9822845725966	3.60636214948199	6.25622497015516	57.6617480916288	8.22490868077072	5.14639486601631	1.4142135623731	25.2088353582025	14.83357973381	27.1382641323457	12.0432942201258	0.577472693500007	39.363	38.053	39.363	38.053	1.31	-76.7998	39.0449
Andrena brevipalpis	29	127.724137931034	83.7586206896552	254.586206896552	8477.58620689655	294.965517241379	-33.1724137931034	328.206896551724	215.448275862069	13.551724137931	240.965517241379	13.448275862069	1065.62068965517	103.448275862069	68.6896551724138	11.7241379310345	307	213.655172413793	294.689655172414	221.896551724138	5.89731507748676	1.18488011490594	2.57067586137118	49.1837061008299	5.66620784388018	6.43133492873114	2.21003087154953	23.1155269506645	6.29958165785947	5.88267892460988	6.0803325032233	109.609180335377	9.86909391881165	8.49413010881154	1.0655833990334	29.0651976474566	26.3537417539426	30.4456230120379	20.0238158693702	1.06392848	39.6477	38.7075	39.6477	38.7075	0.940199999999997	-77.5862	39.617
Andrena bruneri	4	141	78	248	8260	302	-15	317	253	170	253	30	1149	124	82	12	358	257	358	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.7884	38.7884	38.7884	38.7884	0	-76.0697	38.7884
Andrena carlini	2996	130.108180300501	83.3449081803005	255.595659432387	8415.1449081803	296.591318864775	-29.754590984975	326.329549248748	227.178631051753	19.2567612687813	242.895826377295	16.6096828046745	1052.57028380634	104.669115191987	69.4420701168614	12.0494156928214	306.456761268781	215.427378964942	303.100500834725	229.831385642738	11.335724377171	2.98743247435443	6.40185509741126	126.712118435979	12.6389904497686	11.3380765012773	6.10905497896087	31.138277550094	19.3333927962856	12.1595590255005	10.9825683098071	97.1839257074852	10.0584645848507	8.12216137485731	1.30190324651286	30.5240968937187	25.1783150098469	31.1744544400624	23.9160456122101	3.93983153500001	39.7009	38.128	39.7009	38.128	1.5729	-77.2059	39.3456
Andrena carolina	13	136.923076923077	83.2307692307692	254.692307692308	8449	303.692307692308	-23.0769230769231	326.692307692308	250.307692307692	30	250.307692307692	23	1104.30769230769	114	73.6153846153846	12.6153846153846	331	227.538461538462	331	238	3.09466041382945	1.30088727117598	3.6374124361652	72.0751922184973	2.17503315624595	3.92558994423213	2.56205046088139	2.05688337801861	25.4787493151973	2.05688337801861	4.02077936060494	102.64695531723	8.28653526310404	6.15817155680783	1.19292787840545	23.2952069462082	22.1307304617184	23.2952069462082	16.5227116418583	0.329897610000001	39.5763	38.7694	39.5763	38.7694	0.806900000000006	-76.7979	39.047
Andrena ceanothi	3	143	82	257	8235	306	-14	319	254	33	254	33	1002	105	71	12	310	217	310	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.5361	38.5361	38.5361	38.5361	0	-76.5175	38.5361
Andrena commoda	53	136.705882352941	81.0392156862745	250.392156862745	8376.27450980392	301.078431372549	-21.5098039215686	322.176470588235	238	72.078431372549	249.411764705882	24.2941176470588	1067.6862745098	109.372549019608	73.6078431372549	11.3921568627451	319.058823529412	228.607843137255	315.196078431373	234.117647058824	6.04745935958915	2.42454766349293	3.84748453601856	92.1442517862883	3.64879781437614	7.98842299585997	5.28660905440507	23.1525376578897	48.5089035692438	5.1929816891194	7.58496965754527	83.8814616458436	11.3612689155987	8.70420227561963	0.939753826755689	30.5564472834823	27.1640044407098	34.8872581942709	21.0700233116373	0.83734144499999	39.6638	38.7013	39.6638	38.7013	0.962499999999999	-76.1212	38.8638
Andrena confederata	49	141.285714285714	78.8163265306122	248.734693877551	8230.63265306122	301.673469387755	-14.2040816326531	315.836734693878	252.163265306122	55.5918367346939	252.163265306122	30.530612244898	1085.83673469388	115.408163265306	75.9591836734694	12.8775510204082	337.795918367347	233.510204081633	337.795918367347	240.979591836735	3.79143772202577	9.23009901849143	20.967013288938	227.738034251853	7.98537140417307	8.63128899179398	15.5179290644396	2.29444018930826	43.3021931543056	2.29444018930826	6.33476532325234	44.0999560368146	7.25694600407929	4.3730194739708	1.43806370195633	20.0769141800526	13.6337853159281	20.0769141800526	12.4908129504554	1.459545765	39.3957	38.044	39.3957	38.044	1.3517	-76.5474	38.7547
Andrena cornelli	13	135.538461538462	82.6923076923077	253.384615384615	8448.38461538462	302.307692307692	-24.1538461538462	326.461538461538	242.615384615385	22.1538461538462	249.153846153846	22.0769230769231	1063.30769230769	108	70.2307692307692	12.8461538461538	317.692307692308	218.076923076923	317.538461538462	225.461538461538	4.52060808253684	2.52931530209974	5.48541188879592	116.971177690303	3.35123398627569	6.17584209974847	5.37920974083531	26.1551093209289	5.92798664312139	3.57878363521634	5.92257740151389	64.9889536964868	6.15088069574865	4.90159576318172	1.34450448407296	17.6700528926987	15.1242715442295	17.9843236580055	13.6297186606779	0.908023049999995	39.5603	38.5361	39.5603	38.5361	1.0242	-76.5175	39.0162
Andrena crataegi	40	130.675	71.625	233.25	8068.575	284.15	-20.3	304.25	230.45	55.65	240.1	22.15	1049.8	113.8	72.95	13.85	328.825	224.35	322.15	231.775	18.0034006759122	11.6809893767828	23.464921992254	286.368051460766	14.6051448609816	24.9596597609947	20.3340689232224	26.9576591085981	45.8109549097548	17.9826126848787	20.6925602882304	101.428818036124	16.4709534542572	11.1215890766447	1.70293863659264	41.0258751996522	32.5391677198025	49.9787390694719	28.8697228500015	2.07270678	39.7056	38.1951	39.7056	38.1951	1.5105	-76.2397	38.8
Andrena cressonii	794	137.553410553411	80.984555984556	250.989703989704	8347.33204633205	301.330759330759	-20.1943371943372	321.548262548263	245.355212355212	39.029601029601	249.773487773488	25.1480051480051	1072.95109395109	110.625482625483	73.7348777348777	12.2844272844273	324.249678249678	226.862290862291	323.442728442728	237.29601029601	5.29588848766235	8.40163020139531	17.8420878834605	206.461006815116	7.36948245920216	9.6023820527609	14.3280076885355	15.5911834634574	37.0761670603504	4.09521562819465	7.40854718565221	70.2567286058389	8.98653169252992	6.10279055797987	1.6206391009547	24.3053376053015	18.4317585459365	25.1424729317409	16.4110346658588	3.625369265	39.6731	37.9914	39.6731	37.9914	1.6817	-76.6857	38.8989265
Andrena dunningi	33	124.060606060606	83.9393939393939	256.484848484848	8439.75757575758	291.848484848485	-35.9393939393939	327.151515151515	205.545454545455	10.9090909090909	237.181818181818	10.1515151515152	1178.60606060606	114.090909090909	78.1818181818182	10.4545454545455	330.212121212121	244.393939393939	323.878787878788	265.575757575758	7.21950220730018	0.348155311911396	1.17582981658731	71.7857185931811	8.74686090878183	6.46113087015053	2.346822481053	20.6065688997024	6.39513309265157	8.24414392711027	6.34980911190059	84.3022610142884	7.91897892867049	7.32058119898339	1.00283688513228	25.6974677446018	21.8101745091875	28.054364161122	20.8237098985602	0.187514334999998	39.7009	39.3658	39.7009	39.3658	0.335099999999997	-77.152	39.3658
Andrena erigeniae	5141	137.368216300331	84.0083641314919	257.072359463139	8427.37113402062	304.133048045127	-22.7414899824937	326.941451079556	248.836024119821	24.6930558257148	250.190040848084	23.7846722427543	1047.75004862867	107.773779420346	69.6759385333593	12.8261038708422	316.412760163392	215.299747130908	316.055242170784	230.246839136355	3.68359404471758	0.933451019552643	3.05421448566689	73.737160560514	3.4268053873639	4.09463538631168	2.38132229456917	9.79858212895827	7.34486297219655	3.39664890048923	4.24352636222658	57.2387922736925	7.04728202520481	4.32808477508768	1.10169102956198	20.2037391217724	12.4676163373151	20.4393394588546	15.008854462725	3.4605091	39.7009	38.0674	39.7009	38.0674	1.6335	-76.817	39.035
Andrena erythrogaster	1	138	84	257	8437	305	-23	327	251	25	251	24	1070	112	69	14	329	214	329	234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.02597	39.02597	39.02597	39.02597	0	-76.87768	39.02597
Andrena erythronii	10	107.9	82.9	258.3	8227.1	270.2	-50.4	320.8	198.8	-2.8	218	-3.5	1057.3	105.8	70.4	13.1	308.7	217.2	302	230	22.1582690860295	1.19721899973786	1.88856206322871	187.882617018653	26.3008238147274	20.2988779109695	6.47731082746193	41.1954690065141	20.164875953554	24.7655674946756	20.1948838405506	112.380356132397	11.2920817881873	9.13114328974076	1.19721899973786	33.9838196793709	28.0428243941298	33.2933093044901	25.4383787044519	0.974963984999997	39.7009	38.693	39.7009	38.693	1.0079	-78.9817	39.6473
Andrena fenningeri	62	136.114754098361	82.7049180327869	253.901639344262	8409.03278688525	302.016393442623	-23.3606557377049	324.967213114754	248.950819672131	27.4590163934426	248.950819672131	22.7540983606557	1105.44262295082	113.704918032787	73.7049180327869	12.9016393442623	334.180327868852	227.639344262295	334.180327868852	240.737704918033	4.1516998954474	6.30699152342087	13.9758183040479	155.437979830447	5.83806989588936	6.992931638174	10.7361805950949	2.97448163275663	23.826857234706	2.97448163275663	5.46703983798947	87.5736879414823	8.23679602413277	7.71868784681067	1.3254548657321	23.3905309877888	22.6671809649143	23.3905309877888	19.9965844077968	1.55319038000001	39.5174	38.2339	39.5174	38.2339	1.2835	-76.868	39.0353
Andrena forbesii	36	128.944444444444	82.7777777777778	253.916666666667	8411.80555555555	295.194444444444	-30.3055555555556	325.444444444444	222.611111111111	18.1111111111111	241.861111111111	15.75	1112.69444444444	110.888888888889	74.8611111111111	11.6666666666667	324.25	231.611111111111	320.222222222222	242.527777777778	11.3539029021351	5.21049002966193	10.9996753198836	164.793692570775	12.9390205954027	12.1955950934155	9.54820684569904	32.521885183258	19.9524832364693	12.2104235980757	11.3776095907708	110.627255604303	10.9460437152367	9.53535609576359	1.28730060869358	33.7946530005646	28.2086894188681	35.3756260811723	22.7351032686223	2.59468096000001	39.6473	38.2703	39.6473	38.2703	1.377	-76.81645	39.3923
Andrena fragilis	103	129.854368932039	82.7669902912621	253.601941747573	8445.73786407767	295.805825242718	-31.3495145631068	326.553398058252	220.038834951456	15.3203883495146	242.155339805825	15.3203883495146	903.941747572816	90.6407766990291	58.0388349514563	13.6407766990291	269.611650485437	179.553398058252	258.47572815534	191.155339805825	6.23935606121602	1.35186061683733	3.17261507099904	30.8125137441957	5.97225324907788	7.24867633334323	1.31154866803472	21.3182800735899	6.92142679418875	6.40581427306841	6.92142679418875	110.127183625963	12.1533134100049	8.86712625607189	0.826691598280416	33.4213249434352	27.4450353220795	40.752924750134	24.379257207537	0.937075730000003	39.7049	38.8883	39.7049	38.8883	0.816600000000001	-78.208	39.6806
Andrena fulvipennis	9	140	84	257	8395.66666666667	306	-19.1111111111111	326	252.888888888889	27.8888888888889	252.888888888889	26.8888888888889	1018.33333333333	109.222222222222	68.1111111111111	14	318.444444444444	208.888888888889	318.444444444444	222	0	0	0	6.89202437604511	0	0.333333333333333	0	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	18.6010752377383	2.10818510677892	1.05409255338946	0	6.61647774709307	3.68932393686311	6.61647774709307	4.74341649025257	0.000207539999999917	38.9431	38.8767	38.9431	38.8767	0.0664000000000016	-76.6739	38.8778
Andrena gardineri	39	122.435897435897	83.3076923076923	260	8218.58974358974	284.923076923077	-36.1025641025641	320.974358974359	227.205128205128	43.4102564102564	232.076923076923	11.3333333333333	1037.64102564103	104.512820512821	71.4358974358974	12.3589743589744	310.769230769231	220.538461538462	304.871794871795	237.974358974359	21.1669987328772	1.96219327008065	3.3717089216941	91.4433151850795	24.1196410632547	20.5743771048448	3.68129825131226	33.1751170919121	25.3031285237699	21.7151228111759	20.0752968560779	106.472256623495	10.2054469328156	8.68996660339677	1.4953820051848	31.8065381713468	26.0221020974642	38.4229779710962	25.4914714112358	0.64519920999999	39.6737	38.5623	39.6737	38.5623	1.1114	-77.056	38.5623
Andrena geranii	4	143	82	257	8235	306	-14	319	254	33	254	33	1002	105	71	12	310	217	310	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.5361	38.5361	38.5361	38.5361	0	-76.5175	38.5361
Andrena heraclei	17	135.882352941176	83.5882352941177	255.411764705882	8448.94117647059	302.941176470588	-24.2941176470588	327.352941176471	245.470588235294	27.4705882352941	249.235294117647	22.1176470588235	1080.35294117647	109.176470588235	71.7058823529412	12.2352941176471	321.352941176471	223.647058823529	320	233.941176470588	5.8724180809652	1.37198868114007	4.52850449278528	88.0400978164462	4.93039790781756	6.18228018091174	2.76000852513602	15.5407434147261	23.2166902439248	5.28594139870924	6.43119694284408	99.767818694501	9.32895555594011	6.63103221491904	1.2514697241996	25.409007203329	20.9879166917258	25.4460212999989	18.8330513600269	0.981541995000002	39.6783	38.677	39.6783	38.677	1.0013	-76.7979	39.047
Andrena hilaris	17	140.823529411765	80.8823529411765	253	8271.64705882353	303.176470588235	-16	319.176470588235	252	49.2352941176471	252	29.6470588235294	1074.47058823529	114	74.8235294117647	13.0588235294118	332.764705882353	229.705882352941	332.764705882353	239.941176470588	2.40404071610817	5.23070684684652	10.1488915650922	173.505021964953	4.23136050989583	6.27495019900557	10.2178477070617	1.17260393995586	39.184705900014	1.17260393995586	4.93635969706661	45.3308912981242	7.3824115301167	4.87641382213465	0.966345450349804	20.0235155871937	14.5334300230639	20.0235155871937	11.637603856869	0.817221689999996	39.047	38.1327	39.047	38.1327	0.914299999999997	-76.5494	38.8876
Andrena hippotes	78	138.923076923077	81.8076923076923	253.628205128205	8340.42307692308	303.179487179487	-19.1410256410256	322.192307692308	250.666666666667	39.7307692307692	251.064102564103	26.8589743589744	1061.78205128205	110.512820512821	72.8717948717949	12.6410256410256	324	223.653846153846	323.961538461538	234.346153846154	3.90394150068354	5.19504682255237	10.2591219775176	163.918852210141	4.35067867446045	7.30899527441439	9.72352575185323	5.11089151921777	34.6311447084295	2.70324357162388	6.15750910798501	45.6561534624233	6.4661829398434	3.91918018978119	1.34815274265041	16.6772260921854	11.5946997777891	16.75758584393	9.58330111911654	1.560912015	39.5074	38.053	39.5074	38.053	1.4544	-76.5541	38.9537
Andrena hirticincta	13	127.538461538462	83.5384615384615	257.769230769231	8315.07692307692	291.923076923077	-31.5384615384615	323.384615384615	231.461538461538	15.6923076923077	238.846153846154	15.3846153846154	1040.76923076923	108.846153846154	69.2307692307692	14	318.615384615385	212.923076923077	314.923076923077	226.692307692308	23.1142646599287	0.877058019307029	0.832050294337844	139.001475734649	26.1835238857745	21.9378492740111	4.23356550948216	39.0354868135294	21.499552768157	25.0061530889438	21.3172014327181	34.9789313877031	2.60915547786871	2.04751256218556	0	7.29769896997747	7.11174543111064	10.742916569082	7.79299488199301	0.0846812549999939	39.6983	38.8742	39.6983	38.8742	0.824100000000001	-76.6961	38.8777
Andrena ilicis	95	139.652173913043	78.6195652173913	245.54347826087	8310.09782608696	301.260869565217	-16.554347826087	318.021739130435	251.652173913043	67.5217391304348	251.652173913043	27.9130434782609	1075	111.804347826087	75.0108695652174	12.2391304347826	326.130434782609	229.836956521739	326.130434782609	238.423913043478	1.64038847321245	12.3864889093397	28.1684154209851	246.34345985839	10.8959812787447	8.93488548840299	19.9790980122164	1.88944309842057	47.8568098340418	1.88944309842057	4.40941094945411	47.247536129725	4.89951585505663	5.22986891861323	0.976307972683355	13.8526130286302	16.1519414502862	13.8526130286302	12.0285682792882	1.32191014	39.4511	38.2509	39.4511	38.2509	1.2002	-76.5421167	39.032
Andrena illini	167	139.389221556886	79.6047904191617	248.263473053892	8309.37724550898	301.778443113772	-17.4251497005988	318.844311377246	250.191616766467	65.1916167664671	251.311377245509	27.7724550898204	1083.47305389222	112.287425149701	75.7425149700599	11.748502994012	327.850299401198	233.85628742515	327.586826347305	239.85628742515	4.25518861077479	8.39675646201063	18.6945013476241	192.66406298493	7.54456734058914	8.40424963188535	13.9788894399644	8.4951681034138	46.1238424782745	3.51743367500132	6.20015220052846	56.5039517086181	7.6914142372363	5.76441521695386	1.14449211587683	20.9875547582156	17.9471363789894	21.4575078862046	14.277910923893	2.62967018000001	39.6954	38.128	39.6954	38.128	1.5674	-76.126	38.8638
Andrena illinoiensis	4	136.75	83.75	256	8465	304.25	-24.25	327.75	250.25	22.5	250.25	22.5	1093.5	113	71	13.5	332	220.25	332	236	2.5	0.5	2	60	1.5	2.5	1.5	1.5	3	1.5	3	33	6	2	1	16	5.5	16	16	0	39.4631	39.021	39.4631	39.021	0.442099999999996	-76.8736	39.021
Andrena imitatrix	342	136.955752212389	82.5693215339233	254.22418879056	8391.38053097345	302.474926253687	-22.0353982300885	324.498525073746	248.660766961652	52.8171091445428	249.920353982301	24.1091445427729	1127.7197640118	115.855457227139	78.6253687315634	11.7787610619469	339.893805309734	241.469026548673	339.241887905605	247.115044247788	6.19847668898283	2.9688326476582	6.14493625465066	105.964964505613	4.84814881805427	7.47571516462476	5.64815235604453	9.92575816498037	44.4076949981665	5.1661304683813	7.2566968971939	102.353002944606	8.85449730348513	8.50781433855112	1.17720846168651	26.2907152256155	25.4945419833948	28.3937949088296	20.5759175364903	2.835615705	39.7056	38.249	39.7056	38.249	1.45659999999999	-76.6074	38.8777
Andrena integra	1	126	83	254	8455	292	-36	327	206	11	238	11	829	82	52	14	246	161	230	174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.6806	39.6806	39.6806	39.6806	0	-78.208	39.6806
Andrena macoupinensis	22	136.909090909091	83.7727272727273	256.090909090909	8449.40909090909	304.045454545455	-23	327.409090909091	250.409090909091	23.8181818181818	250.409090909091	23.3181818181818	1055.59090909091	109.818181818182	69.9090909090909	13.0909090909091	321.727272727273	215.227272727273	321.727272727273	226.045454545455	3.08466392256134	0.528413454806725	2.1136538192269	69.6540150901714	1.93900496640423	3.84212242932273	1.68067704353791	2.34336125924749	4.36038840162055	2.34336125924749	3.85926669121731	31.7109851642389	4.41465485504558	2.02152914561727	0.867897893330058	10.6466261956852	5.07028521957022	10.6466261956852	10.4766282867982	0.116617359999996	39.4631	38.693	39.4631	38.693	0.770099999999999	-76.6696	39.0627
Andrena macra	227	137.25550660793	83.2555066079295	256.431718061674	8373.28634361234	302.955947136564	-21.8237885462555	324.678414096916	232.026431718062	32.9735682819383	249.700440528634	24.6960352422907	1057.40088105727	108.392070484581	71.4625550660793	12.2775330396476	316.281938325991	220.687224669604	314.678414096916	232.123348017621	6.62897254974114	1.59254432252416	3.71059928248839	93.4676695716532	5.441384954888	7.39018469533718	3.73545807516359	39.9919151901213	27.8531103909413	5.88745101475107	7.63029199261455	44.4980122765662	5.55188946824198	4.6068589293534	0.967423863374104	18.9316371379192	13.4267585410004	21.4172129340669	14.0458393448192	1.120045315	39.453	38.2334	39.453	38.2334	1.2196	-76.5549	38.8913
Andrena mandibularis	59	129.762711864407	83.9661016949153	255.813559322034	8460.28813559322	297.593220338983	-30.5423728813559	328.118644067797	236.796610169492	16.2372881355932	243.389830508475	15.8983050847458	1102.50847457627	108.254237288136	73.8135593220339	11.6610169491525	318.728813559322	227.915254237288	317.813559322034	237.389830508475	7.05236322105954	0.586224086109577	2.21650996459397	79.4072981201345	7.70829970085491	6.77551889830741	2.53992089045086	21.5612836776517	6.8816071274758	7.51095050955498	6.74331064515366	135.174264649359	13.7309030020996	11.566113668327	1.0765553222091	41.2196933635111	34.9143227875053	41.2463058225746	28.8910062065334	2.177165195	39.7009	38.2334	39.7009	38.2334	1.46749999999999	-77.0029	39.3811
Andrena melanochroa	5	136.2	84	257	8439	303.2	-23.8	327	249.2	23.2	249.2	23	1103.6	115	72.8	13	334.8	223.6	334.8	241.2	0.447213595499958	0	0	6.28490254498827	0.447213595499958	0.447213595499958	0	0.447213595499958	0.447213595499958	0.447213595499958	0	21.0902821223425	2.23606797749979	1.09544511501033	0	6.61059755241536	3.71483512420134	6.61059755241536	4.76445169982864	5.36300000000499e-05	39.0668	39.0498	39.0668	39.0498	0.017000000000003	-76.7965	39.0668
Andrena miserabilis	1528	133.350130890052	82.8232984293194	253.40445026178	8426.85602094241	299.957460732984	-25.7369109947644	325.672120418848	246.240837696335	32.0791884816754	247.015052356021	20.1551047120419	1195.99934554974	120.871073298429	83.3174083769634	11.6479057591623	355.553664921466	255.662958115183	355.419502617801	259.43390052356	6.19639711812133	4.10617840546683	7.88738889375784	142.834869060921	4.60746205410191	8.20058929870493	7.96935569600574	8.84810968559644	34.4780466791823	4.67059338461213	7.54468201504114	100.477377252065	7.65512362886942	7.90501307943053	1.23541213993042	23.4357039513737	23.9681274860216	23.7632408728126	19.1928366759033	3.64955031	39.7009	37.9914	39.7009	37.9914	1.7095	-76.6081	39.3932
Andrena morrisonella	132	137.403100775194	81.4108527131783	251.573643410853	8364.47286821705	301.868217054264	-20.6434108527132	322.434108527132	249.93023255814	33.9922480620155	249.93023255814	24.8759689922481	1108.58914728682	115.31007751938	75.4263565891473	13.0232558139535	337.961240310078	232.503875968992	337.961240310078	244.759689922481	4.43621351042502	8.6065131614638	18.1593533035486	207.967510891101	7.3478098830549	9.00242888198478	14.6729156107224	3.05723027865815	31.0618073675371	3.05723027865815	6.4771325541501	89.4321157012314	8.22325062096455	7.76186107857521	1.54345956923415	24.4308344812373	23.3476190003284	24.4308344812373	18.435180020903	1.66087317999999	39.556	38.128	39.556	38.128	1.428	-76.7979	38.9767
